Main_ID,EventYear,Collected,Raised,NonFund,Donated,Participant,Volunteer,CorpSponsor,Fundraiser,RegFeePaid,CCWaived,TeamID,MinFund,Commitment,Virtual,CompanyID,RestrictedFund,UniqueID,EventName,RaisedMembers,Event,FRChangeDate,FBFundraiserID,FBDonationID,FBAdjustments,FBChangeDate
79563-2,2023,520,520,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,E2D2F642-0A32-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-18 11:20:48.110,NULL,NULL,0,NULL
79572-6,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,E02F6454-CAAF-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79588-1,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,A079A8A0-91E4-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79596-2,2023,"10,056","10,050",6,0,true,false,false,true,false,false,NULL,0,0,true,NULL,NULL,219D3F1B-9625-EE11-80A4-0A4CF4968877,PMC,0,V,2023-10-24 14:10:01.797,NULL,NULL,0,NULL
79613-6,2023,"7,225","6,950",275,0,true,false,false,true,true,false,"1,397","6,000","6,000",false,NULL,NULL,8992BD51-2790-ED11-B382-0A4CF4968877,PMC,0,8,2023-09-28 11:21:04.887,NULL,NULL,0,NULL
79617-8,2023,200,200,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,09E34D7E-651B-EE11-93E6-00237D21B888,PMC,0,NULL,2023-07-05 14:55:31.297,NULL,NULL,0,NULL
79621-7,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,804F6C81-DBBD-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79623-3,2023,"7,426.11","7,051.11",375,0,true,false,false,true,true,false,"1,763","6,000","6,000",false,NULL,LX,B1F8A9F1-2790-ED11-B382-0A4CF4968877,PMC,0,3,2023-08-23 19:30:01.120,NULL,NULL,0,NULL
79638-5,2023,"19,875.55","19,437.55",438,0,true,false,false,true,true,false,"1,460","6,000","6,000",false,NULL,NULL,92F0BAF6-2A90-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-02 17:03:41.440,NULL,NULL,0,NULL
79639-8,2023,"7,005.31","6,630.31",375,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,3039BAE9-F891-ED11-B382-0A4CF4968877,PMC,0,9,2023-09-08 14:05:09.270,140417342335806,7306731386023385,120,2023-09-08 14:16:38.500
79641-1,2023,"16,949.55","16,624.55",325,0,true,false,false,true,true,false,950,"6,000","6,000",false,NULL,HS,B666D351-018D-ED11-B382-0A4CF4968877,PMC,0,1,2023-12-01 12:00:30.113,506644521620748,6928564130557049,"2,624.55",2023-12-01 12:03:13.857
79643-7,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,1611D05C-5632-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-03 19:35:01.150,NULL,NULL,0,NULL
79648-2,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,99FE6DC7-4F1F-EE11-93E6-00237D21B888,PMC,0,NULL,2023-07-10 14:30:01.453,NULL,NULL,0,NULL
79650-5,2023,"10,325","10,000",325,0,true,false,false,true,true,false,950,"6,000","6,000",false,NULL,AT,50C1AAA4-F091-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-04 10:09:42.497,NULL,NULL,0,NULL
79651-8,2023,"11,480","11,155",325,0,true,false,false,true,true,false,908,"6,000","6,000",false,NULL,NULL,C0DA4C3C-058D-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-11 15:35:05.747,NULL,NULL,0,NULL
79653-4,2023,"12,705","12,255",450,0,true,false,false,true,true,false,"1,158","6,000","6,000",false,NULL,NULL,B0844A8E-2790-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-29 12:58:48.480,NULL,NULL,0,NULL
79655-0,2023,"10,381","10,000",381,0,true,false,false,true,true,false,"1,388","6,000","6,000",false,NULL,HU,D72AF819-038D-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-08 13:47:32.423,818170272996655,6591907027568175,"9,230",2023-09-08 14:02:04.533
79656-3,2023,"15,857","15,476",381,0,true,false,false,true,true,false,38,"6,000","6,000",false,NULL,NULL,C06CC241-488D-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-08 11:11:01.210,NULL,NULL,0,NULL
79657-6,2023,74.28,74.28,0,0,false,true,false,true,false,false,NULL,0,0,false,NULL,NULL,140EA85C-16B9-ED11-B382-0A4CF4968877,PMC,0,NULL,2023-07-01 17:23:04.487,NULL,NULL,0,NULL
79658-9,2023,"7,503.7","7,129.7",374,0,true,false,false,true,true,false,"1,569","6,000","6,000",false,NULL,NULL,80626C65-058E-ED11-B382-0A4CF4968877,PMC,0,8,2023-10-30 13:05:50.003,238294331994082,6010935082343212,"1,553.7",2023-10-30 13:17:04.793
79658-9,2023,"1,709","1,509",200,0,true,false,false,true,true,false,"1,569","1,500","1,500",false,NULL,NULL,60496DEE-BED3-ED11-B383-0A4CF4968877,Unpaved,0,5,2023-10-30 13:05:37.073,861322545531165,7522245134458752,414,2023-10-30 13:17:19.903
79664-4,2023,"10,475","10,150",325,0,true,false,false,true,true,false,131,"6,000","6,000",false,NULL,NULL,213D79E7-068D-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-02 16:57:26.917,NULL,NULL,0,NULL
79669-9,2023,"14,535","14,210",325,0,true,false,false,true,true,false,696,"6,000","6,000",false,NULL,XF,12FD59A9-048D-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-06 12:56:48.363,NULL,NULL,0,NULL
79670-9,2023,"9,426.85","9,001.85",425,0,true,false,false,true,true,false,921,"6,000","6,000",false,NULL,NULL,E0EA5449-E792-ED11-B382-0A4CF4968877,PMC,0,O,2023-10-17 11:35:46.383,NULL,NULL,0,NULL
79671-2,2023,"7,971.59","7,746.59",225,0,true,false,false,true,true,false,18,"4,000","4,000",false,NULL,NULL,C0FA4023-4D90-ED11-B382-0A4CF4968877,PMC,0,5,2023-10-05 16:45:22.100,NULL,NULL,0,NULL
79672-5,2023,"2,305","2,105",200,0,true,false,false,true,true,false,877,"2,000","2,000",false,NULL,NULL,603C907A-0FA0-ED11-B382-0A4CF4968877,PMC,0,C,2023-08-07 16:05:59.220,647150706930505,NULL,0,2023-08-07 16:23:50.400
79685-1,2023,"6,325","6,000",325,0,true,false,false,true,true,false,"1,408","6,000","6,000",false,NULL,NULL,103B1288-F990-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-05 12:38:01.253,1017961596232646,NULL,0,2023-10-05 12:48:54.990
79687-7,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,D0F85652-0EDB-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79696-1,2023,"8,453.69","8,078.69",375,0,true,false,false,true,true,false,877,"6,000","6,000",false,NULL,PH,661DA21B-8C8F-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-06 09:17:34.790,NULL,NULL,0,NULL
79698-7,2023,"2,475","2,350",125,0,true,false,false,true,true,false,950,"2,000","2,000",false,NULL,AT,5073DCCF-CFDA-ED11-B383-0A4CF4968877,PMC,0,O,2023-10-05 15:55:02.123,NULL,NULL,0,NULL
79699-0,2023,"23,115","22,390",725,0,true,false,false,true,true,false,858,"6,000","6,000",false,NULL,M,A04003FC-028D-ED11-B382-0A4CF4968877,PMC,0,8,2023-10-10 13:25:29.463,NULL,NULL,0,NULL
79706-7,2023,"12,743.62","12,316.62",427,0,true,true,false,true,true,false,743,"6,000","6,000",false,NULL,NULL,5CB6FE63-7C67-ED11-8A40-00237D21B888,PMC,0,1,2023-10-05 18:17:54.110,NULL,NULL,0,NULL
79707-0,2023,50,50,0,0,true,false,false,true,false,false,"1,794",0,0,true,NULL,EM,1038B268-7E93-ED11-B382-0A4CF4968877,PMC,0,V,2023-11-01 10:20:02.790,NULL,NULL,0,NULL
79707-0,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,803D8769-D757-EE11-80A4-0A4CF4968877,Unpaved,0,NULL,NULL,NULL,NULL,NULL,NULL
79707-0,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,MF,50E9051C-B0B6-ED11-8450-00237D21B888,Winter-Cycle-Boston,0,NULL,2023-02-27 10:05:21.220,NULL,NULL,0,NULL
79709-6,2023,0,0,0,0,true,false,false,false,true,false,"1,464",0,0,true,NULL,NULL,B1ABA4DC-9192-ED11-B382-0A4CF4968877,PMC,0,V,NULL,NULL,NULL,0,NULL
79713-5,2023,"7,190","6,765",425,0,true,false,false,true,true,false,"2,105","6,000","6,000",false,NULL,NULL,C033543E-168D-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-12 12:52:25.223,3491939667761605,7314323435263717,305,2023-09-12 12:46:26.317
79721-6,2023,"6,699","6,135",564,0,true,false,false,true,true,false,"1,471","6,000","6,000",false,NULL,NULL,90600EA4-4B90-ED11-B382-0A4CF4968877,PMC,0,8,2023-12-05 12:55:01.163,1677638192650440,7719426504740638,"2,100",2023-12-05 13:01:37.110
79722-9,2023,"10,381","10,000",381,0,true,false,false,true,true,false,"1,388","6,000","6,000",false,NULL,HU,F057A802-048D-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-08 13:57:46.973,NULL,NULL,0,NULL
79725-8,2023,"7,455","7,080",375,0,true,false,false,true,true,false,801,"6,000","6,000",false,NULL,NULL,00CF630A-0A8D-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-03 15:13:17.140,NULL,NULL,0,NULL
79726-1,2023,"8,952.1","8,727.1",225,0,true,false,false,true,true,false,18,"4,000","4,000",false,NULL,NULL,4DC30E92-3B8C-ED11-B73F-00237D21B888,PMC,0,5,2023-08-07 20:00:01.923,NULL,NULL,0,NULL
79728-7,2023,"7,281","7,056",225,0,true,false,false,true,true,false,18,"4,000","4,000",false,NULL,NULL,9153AB09-6F90-ED11-B382-0A4CF4968877,PMC,0,5,2023-10-30 15:47:05.773,NULL,NULL,0,NULL
79734-2,2023,"8,795","8,545",250,0,true,false,false,true,true,false,"1,464","5,000","5,000",false,NULL,NULL,405FD214-8E92-ED11-B382-0A4CF4968877,PMC,0,R,2023-08-30 16:25:01.877,NULL,NULL,0,NULL
79738-4,2023,"6,500","6,000",500,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,53D21937-2B90-ED11-B382-0A4CF4968877,PMC,0,8,2023-10-05 12:38:34.013,NULL,NULL,0,NULL
79743-6,2023,"23,930.33","23,530.33",400,0,true,false,false,true,true,false,"1,466","6,000","6,000",false,NULL,HX,544FB47F-0A8D-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-20 09:27:10.220,NULL,NULL,0,NULL
79743-6,2023,"1,700","1,500",200,0,true,false,false,true,true,false,"1,466","1,500","1,500",false,NULL,NULL,F0014D2A-5B23-EE11-80A4-0A4CF4968877,Unpaved,0,5,2023-09-07 11:25:57.490,NULL,NULL,0,NULL
79750-4,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,8496965D-9D8C-EE11-93E6-00237D21B888,PMC,0,NULL,2023-11-26 15:50:01.797,NULL,NULL,0,NULL
79759-1,2023,125,125,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,BB68444E-72B1-ED11-8450-00237D21B888,PMC,0,NULL,2023-11-21 21:10:00.560,NULL,NULL,0,NULL
79760-1,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,8EED29C8-EBC7-ED11-8450-00237D21B888,PMC,0,NULL,2023-03-21 09:25:01.937,NULL,NULL,0,NULL
79772-4,2023,"10,375","10,000",375,0,true,false,false,true,true,false,"1,388","6,000","6,000",false,NULL,HU,1572FB6F-058D-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-30 07:32:14.540,587361483466672,6427381257387638,"7,490",2023-09-30 07:46:53.907
79775-3,2023,"10,545","10,250",295,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,30EE503D-0E8D-ED11-B382-0A4CF4968877,PMC,0,8,2023-09-29 16:32:20.543,946128850005076,23863015040012746,50,2023-09-29 16:52:28.177
79782-1,2023,"6,450","6,000",450,0,true,false,false,true,true,false,735,"6,000","6,000",false,NULL,AU,773D9CAF-118D-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-29 14:27:21.227,NULL,NULL,0,NULL
79786-3,2023,"3,730","3,530",200,0,true,false,false,true,true,false,"1,464","2,000","2,000",false,NULL,NULL,A029B9A0-9192-ED11-B382-0A4CF4968877,PMC,0,C,2023-08-14 14:20:01.160,NULL,NULL,0,NULL
79788-9,2023,200,200,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,70A1EB83-7EA2-ED11-B382-0A4CF4968877,PMC,0,NULL,2023-03-23 15:24:02.490,NULL,NULL,0,NULL
79789-2,2023,"10,225","10,000",225,0,true,false,false,true,true,false,"1,134","4,000","4,000",false,NULL,HA,F0298040-628D-ED11-B382-0A4CF4968877,PMC,0,6,2023-08-29 11:10:22.647,NULL,NULL,0,NULL
79805-3,2023,25,25,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,42BC2C03-56B2-ED11-8450-00237D21B888,PMC,0,NULL,2023-02-21 21:10:02.737,NULL,NULL,0,NULL
79806-6,2023,"10,228","10,003",225,0,true,false,false,true,true,false,"1,744","4,000","4,000",false,NULL,NULL,1048B60E-15B1-ED11-B382-0A4CF4968877,PMC,0,6,2023-09-27 14:07:45.240,NULL,NULL,0,NULL
79814-7,2023,211.91,211.91,0,0,true,false,false,true,false,false,"1,300",0,0,true,NULL,NULL,A0D43587-08F9-ED11-B383-0A4CF4968877,PMC,0,V,2023-12-05 07:55:02.083,NULL,NULL,0,NULL
79816-3,2023,"10,517.2","10,192.2",325,0,true,false,false,true,true,false,"1,134","6,000","6,000",false,NULL,NULL,D10EBACA-1F92-ED11-B382-0A4CF4968877,PMC,0,3,2023-08-31 10:30:50.930,NULL,NULL,0,NULL
79817-6,2023,"2,366","2,160",206,0,true,false,false,true,true,false,123,"2,000","2,000",false,NULL,KR,E06F8648-3D91-ED11-B382-0A4CF4968877,PMC,0,C,2023-09-26 12:30:04.633,NULL,NULL,0,NULL
79823-1,2023,"14,602.33","13,813.33",789,0,true,false,false,true,true,false,"1,327","6,000","6,000",false,NULL,NULL,91A459B4-2990-ED11-B382-0A4CF4968877,PMC,0,8,2023-09-19 09:47:25.740,NULL,NULL,0,NULL
79831-2,2023,"6,234.5","6,009.5",225,0,true,false,false,true,true,false,"1,408","6,000","6,000",false,NULL,NULL,F0D19F55-7890-ED11-B382-0A4CF4968877,PMC,0,H,2023-09-12 11:40:01.017,NULL,NULL,0,NULL
79839-6,2023,"10,659.61","10,045.61",614,0,true,false,false,true,true,false,77,"6,000","6,000",false,NULL,1,D14A790C-2690-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-16 11:20:02.513,NULL,NULL,0,NULL
79839-6,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,F0AC8949-4352-EE11-80A4-0A4CF4968877,Unpaved,0,NULL,NULL,NULL,NULL,NULL,NULL
79843-5,2023,"11,388","11,057",331,0,true,false,false,true,true,false,152,"6,000","6,000",false,NULL,NULL,10977D55-0E8D-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-15 16:05:12.350,NULL,NULL,0,NULL
79855-8,2023,"1,500","1,500",0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,ED4E9A71-CC32-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-09 18:40:07.063,NULL,NULL,0,NULL
79864-2,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,D1AE8F37-5AAC-ED11-8450-00237D21B888,PMC,0,NULL,2023-02-28 18:29:26.230,NULL,NULL,0,NULL
79864-2,2023,"2,655","2,605",50,0,true,false,false,true,false,false,NULL,500,500,false,NULL,NULL,E169501F-C050-ED11-B914-0A4CF4968877,Winter-Cycle-Boston,0,NULL,2023-02-28 18:29:26.540,NULL,NULL,0,NULL
79866-8,2023,"7,220","6,525",695,0,true,false,false,true,true,false,"1,315","6,000","6,000",false,NULL,NULL,B0722D12-178D-ED11-B382-0A4CF4968877,PMC,0,8,2023-08-21 12:30:01.817,729327615864323,6745872545435034,"1,200",2023-08-21 12:31:51.527
79866-8,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,50DBC6BB-A9B3-ED11-B382-0A4CF4968877,Unpaved,0,NULL,NULL,NULL,NULL,NULL,NULL
79877-8,2023,"6,280.02","6,055.02",225,0,true,false,false,true,true,false,745,"4,000","4,000",false,NULL,NULL,02914FE0-AC9D-ED11-B382-0A4CF4968877,PMC,0,6,2023-09-12 10:51:08.620,923322689030172,9898809743494465,"2,141.24",2023-09-12 11:01:23.910
79883-3,2023,"13,595","12,810",785,0,true,false,false,true,true,false,"1,564","6,000","6,000",false,NULL,KL,0FE04AC5-0A87-ED11-B73F-00237D21B888,PMC,0,1,2023-08-20 08:55:02.923,NULL,NULL,0,NULL
79883-3,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,206A4EBF-C471-EE11-80A4-0A4CF4968877,Unpaved,0,NULL,NULL,NULL,NULL,NULL,NULL
79885-9,2023,"7,130","6,905",225,0,true,false,false,true,true,false,123,"4,000","4,000",false,NULL,KR,E0CE1F10-088E-ED11-B382-0A4CF4968877,PMC,0,6,2023-11-17 11:46:26.577,208294268218085,6767658429947937,250,2023-11-17 12:01:46.647
79887-5,2023,"5,037.95","4,806.95",231,0,true,false,false,true,true,false,"1,264","4,000","4,000",false,NULL,NULL,10EAAE41-9090-ED11-B382-0A4CF4968877,PMC,0,5,2023-09-30 11:40:00.907,NULL,NULL,0,NULL
79888-8,2023,"2,849.4","2,604.4",245,0,true,false,false,true,true,false,"1,384","2,000","2,000",false,NULL,XJ,A020295D-2A90-ED11-B382-0A4CF4968877,PMC,0,C,2023-09-15 15:58:02.683,1281057185852052,NULL,0,2023-08-09 11:31:30.760
79889-1,2023,"6,375","6,000",375,0,true,false,false,true,true,false,"1,384","6,000","6,000",false,NULL,XJ,50C5657D-D48E-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-02 12:23:37.507,NULL,NULL,0,NULL
79897-2,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,D09F1E22-8792-ED11-B382-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79898-5,2023,75,75,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,610920BD-15B6-ED11-8450-00237D21B888,PMC,0,NULL,2023-04-11 12:40:01.230,NULL,NULL,0,NULL
79909-4,2023,"13,764.22","13,344.22",420,0,true,false,false,true,true,false,877,"6,000","6,000",false,NULL,NULL,C1DFCCB9-028D-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-03 11:05:21.750,NULL,NULL,0,NULL
79915-9,2023,"13,015","12,815",200,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,D0804866-388D-ED11-B382-0A4CF4968877,PMC,0,O,2023-09-20 08:19:18.763,NULL,NULL,0,NULL
79915-9,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,5098D2F7-13D6-ED11-B383-0A4CF4968877,Unpaved,0,NULL,NULL,NULL,NULL,NULL,NULL
79920-1,2023,150,150,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,2926A3E3-6FA6-ED11-8450-00237D21B888,PMC,0,NULL,2023-08-24 08:10:00.897,NULL,NULL,0,NULL
79921-4,2023,"23,910","23,585",325,0,true,false,false,true,true,false,921,"6,000","6,000",false,NULL,NULL,D00010B2-B78E-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-16 12:50:12.437,NULL,NULL,0,NULL
79925-6,2023,"17,805","17,580",225,0,true,false,false,true,true,false,"2,119","4,000","4,000",false,NULL,NULL,70DB3611-1BE9-ED11-B383-0A4CF4968877,PMC,0,5,2023-08-30 14:30:42.973,NULL,NULL,0,NULL
79936-6,2023,"6,754","6,470",284,0,true,false,false,true,true,false,"1,060","4,000","4,000",false,NULL,NULL,C01E0CCE-5890-ED11-B382-0A4CF4968877,PMC,0,5,2023-12-05 14:00:00.600,NULL,NULL,0,NULL
79942-1,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,8EF7FF60-CB36-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-09 11:42:51.570,NULL,NULL,0,NULL
79947-6,2023,"5,795","5,595",200,0,true,false,false,true,true,false,77,"2,000","2,000",false,NULL,1,C389EA46-D295-ED11-B382-0A4CF4968877,PMC,0,C,2023-08-11 08:24:18.603,NULL,NULL,0,NULL
79963-8,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,50A6F2CC-1616-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
79965-4,2023,300,300,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,773D074D-76F9-ED11-93E6-00237D21B888,PMC,0,NULL,2023-09-07 07:10:07.210,NULL,NULL,0,NULL
79966-7,2023,"6,370.5","6,000.5",370,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,006CBB69-1092-ED11-B382-0A4CF4968877,PMC,0,9,2023-09-25 08:04:00.847,NULL,NULL,0,NULL
79977-7,2023,"2,615","2,415",200,0,true,false,false,true,true,false,"1,315","2,000","2,000",false,NULL,NULL,008AEAB9-DB9C-ED11-B382-0A4CF4968877,PMC,0,C,2023-08-04 12:40:04.483,983126973140113,6537261712986703,"1,000",2023-08-04 12:47:10.693
79981-6,2023,"6,886","6,611",275,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,305D20CA-CAA0-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-03 14:41:34.590,NULL,NULL,0,NULL
79991-3,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,8D7242B5-2F11-EE11-93E6-00237D21B888,PMC,0,NULL,2023-06-22 15:05:10.720,NULL,NULL,0,NULL
79993-9,2023,200,200,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,EA0EFFA9-E72E-EE11-93E6-00237D21B888,PMC,0,NULL,2023-07-30 10:45:02.943,NULL,NULL,0,NULL
79995-5,2023,"9,803.55","9,353.55",450,0,true,false,false,true,true,false,696,"6,000","6,000",false,NULL,XF,300562D0-2290-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-29 16:36:48.277,NULL,NULL,0,NULL
80003-5,2023,"6,395","6,000",395,0,true,false,false,true,true,false,"1,380","6,000","6,000",false,NULL,NULL,D33D1DE3-4797-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-05 12:39:29.747,NULL,NULL,0,NULL
80013-2,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,B913BD68-6422-EE11-93E6-00237D21B888,PMC,0,NULL,2023-10-02 16:09:14.830,NULL,NULL,0,NULL
80016-1,2023,"2,200","2,000",200,0,true,false,false,true,true,false,877,"2,000","2,000",false,NULL,PH,D05D94C5-1992-ED11-B382-0A4CF4968877,PMC,0,C,2023-10-05 12:37:40.527,NULL,NULL,0,NULL
80025-5,2023,"8,166.84","7,941.84",225,0,true,false,false,true,true,false,"1,300","6,000","6,000",false,NULL,NULL,25B76558-2890-ED11-B382-0A4CF4968877,PMC,0,H,2023-11-02 16:33:18.180,NULL,NULL,0,NULL
80028-4,2023,"11,109.95","10,784.95",325,0,true,false,false,true,true,false,NULL,"6,000","6,000",false,NULL,NULL,40A195F5-6890-ED11-B382-0A4CF4968877,PMC,0,9,2023-09-29 09:10:06.007,NULL,NULL,0,NULL
80033-6,2023,"3,755","3,630",125,0,true,false,false,true,true,false,NULL,"2,000","2,000",false,NULL,NULL,B045935C-FF1B-EE11-80A4-0A4CF4968877,PMC,0,O,2023-10-04 06:05:00.587,NULL,NULL,0,NULL
80040-4,2023,0,0,0,0,false,true,false,false,false,false,NULL,0,0,false,NULL,NULL,20E773E3-6122-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
80041-7,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,BCA74471-3F02-EE11-93E6-00237D21B888,PMC,0,NULL,2023-06-03 14:50:01.380,NULL,NULL,0,NULL
80059-8,2023,"10,450","10,000",450,0,true,false,false,true,true,false,936,"6,000","6,000",false,NULL,XG,A27BF3FB-228D-ED11-B382-0A4CF4968877,PMC,0,9,2023-09-25 13:42:50.687,NULL,NULL,0,NULL
80065-3,2023,"6,325","6,000",325,0,true,false,false,true,true,false,921,"6,000","6,000",false,NULL,NULL,0227B8C4-4A90-ED11-B382-0A4CF4968877,PMC,0,1,2023-10-05 12:36:54.720,NULL,NULL,0,NULL
80078-9,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,903D62EE-6CE4-ED11-B383-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
80081-5,2023,200,200,0,0,true,false,false,true,false,false,880,0,0,true,NULL,AL,CC2D94AE-90B4-ED11-8450-00237D21B888,PMC,0,V,2023-11-16 21:10:11.840,NULL,NULL,0,NULL
80088-6,2023,"10,532.26","10,082.26",450,0,true,false,false,true,true,false,123,"6,000","6,000",false,NULL,KR,705A0DD4-5591-ED11-B382-0A4CF4968877,PMC,0,3,2023-09-28 17:49:51.123,1726601101127465,6669701259752760,58.26,2023-08-31 10:35:33.920
80088-6,2023,"1,650","1,500",150,0,true,false,false,true,true,false,123,"1,500","1,500",false,NULL,KR,6026A614-4647-EE11-80A4-0A4CF4968877,Unpaved,0,3,2023-09-28 17:49:38.740,NULL,NULL,0,NULL
80089-9,2023,"6,513.2","6,063.2",450,0,true,false,false,true,true,false,123,"6,000","6,000",false,NULL,KR,C08FD2BF-5691-ED11-B382-0A4CF4968877,PMC,0,3,2023-10-21 16:35:01.017,NULL,NULL,0,NULL
80096-7,2023,"2,435","2,235",200,0,true,false,false,true,true,false,"1,648","2,000","2,000",false,NULL,HS,904A8C12-B492-ED11-B382-0A4CF4968877,PMC,0,O,2023-09-15 15:00:02.627,NULL,NULL,0,NULL
80100-5,2023,50,50,0,0,false,false,false,true,false,false,NULL,0,0,false,NULL,NULL,C060E383-8C33-EE11-93E6-00237D21B888,PMC,0,NULL,2023-08-05 08:35:10.620,NULL,NULL,0,NULL
80104-7,2023,"10,608.92","10,223.92",385,0,true,false,false,true,true,false,877,"6,000","6,000",false,NULL,NULL,50331A17-238E-ED11-B382-0A4CF4968877,PMC,0,1,2023-11-02 15:48:01.120,NULL,NULL,0,NULL
80108-9,2023,0,0,0,0,false,false,false,false,false,false,NULL,0,0,false,NULL,NULL,B3FA93CF-C220-EE11-80A4-0A4CF4968877,PMC,0,NULL,NULL,NULL,NULL,NULL,NULL
80109-2,2023,"3,175","2,975",200,0,true,true,false,true,true,false,NULL,"1,500","1,500",false,NULL,NULL,76094088-248D-ED11-B73F-00237D21B888,PMC,0,F,2023-09-21 08:15:00.850,NULL,NULL,0,NULL
80114-4,2023,"57,750","56,675","1,075",0,true,false,false,true,true,false,"1,673","6,000","6,000",false,NULL,NULL,30622B95-178D-ED11-B382-0A4CF4968877,PMC,0,1,2023-09-07 10:15:08.777,NULL,NULL,0,NULL
